id,position_id,type,quantity,price_brl,executed_at,created_at
1aa7525e-221f-44a0-9bd7-c6f47639b7b9,ebdeda26-2dba-42a4-b09b-8bede708bb24,sell,0.052908,1576.053631,2026-03-15 11:31:35,2026-03-15 11:31:35
7db812aa-aed4-43c6-b0a7-2d912fde1cd3,ebdeda26-2dba-42a4-b09b-8bede708bb24,buy,1.284752,1489.112163,2026-03-15 12:30:48,2026-03-15 12:30:48
ab8310c8-0bd5-4380-beeb-c87abfd3a687,ebdeda26-2dba-42a4-b09b-8bede708bb24,buy,2.190846,1480.285505,2026-03-15 20:18:17,2026-03-15 20:18:17
ddfaa139-8b11-4e21-9f5c-22ce9b0db1fb,ebdeda26-2dba-42a4-b09b-8bede708bb24,sell,1.710421,1499.639494,2026-03-16 20:58:24,2026-03-16 20:58:24
bd65ca9e-e301-45a2-91fa-41a5ba42b7f8,ebdeda26-2dba-42a4-b09b-8bede708bb24,buy,3.658444,1422.231631,2026-03-17 12:42:34,2026-03-17 12:42:34
9849bff8-3876-41c2-90fe-979d45ebac34,ebdeda26-2dba-42a4-b09b-8bede708bb24,buy,4.294331,1401.230536,2026-03-18 03:48:37,2026-03-18 03:48:37
6b22adc2-0d6d-41f0-a435-97b8ed223fd6,ebdeda26-2dba-42a4-b09b-8bede708bb24,buy,2.071886,1394.99908,2026-03-18 11:09:18,2026-03-18 11:09:18
9e16898c-9ca1-43d7-87dd-cc98c5d9ecf0,ebdeda26-2dba-42a4-b09b-8bede708bb24,sell,3.077447,1373.573927,2026-03-24 00:51:58,2026-03-24 00:51:58
71e33da0-66ef-466e-a198-201dd63487bd,ebdeda26-2dba-42a4-b09b-8bede708bb24,buy,4.590529,1389.317449,2026-03-29 05:01:37,2026-03-29 05:01:37
6f314791-1b74-4671-adc9-d7a91ccaf9a9,ebdeda26-2dba-42a4-b09b-8bede708bb24,buy,2.485176,1429.900446,2026-03-29 13:33:02,2026-03-29 13:33:02
5a55cdaa-59b9-4b8d-ac98-323269cd619d,ebdeda26-2dba-42a4-b09b-8bede708bb24,sell,2.517167,1430.784403,2026-03-30 12:32:00,2026-03-30 12:32:00
9712d5c4-d7fa-4d22-8e3d-7034c417a120,cc4c1e2f-288c-4ad4-90aa-380a15bc2f4e,buy,1.801239,700.0,2026-03-24 09:24:06,2026-03-24 09:24:06
a04dd394-2722-4f34-a721-d158399385d3,cc4c1e2f-288c-4ad4-90aa-380a15bc2f4e,buy,4.437881,715.832072,2026-03-25 13:15:18,2026-03-25 13:15:18
e5bd8d2d-c52a-4afd-ad67-e1a731aece3e,cc4c1e2f-288c-4ad4-90aa-380a15bc2f4e,buy,2.247064,743.793565,2026-03-26 20:25:22,2026-03-26 20:25:22
66432934-1493-476d-9edc-75c37f3d34d1,cc4c1e2f-288c-4ad4-90aa-380a15bc2f4e,buy,2.379144,727.230939,2026-03-27 16:32:37,2026-03-27 16:32:37
39507b49-d263-4451-afb8-c97bf275fce7,fe97294c-7c6a-42de-a91d-f92d033963fe,buy,63.594593,1100.0,2026-03-23 00:55:38,2026-03-23 00:55:38
d4b59c8b-ca82-4884-a18e-ef690028b559,fe97294c-7c6a-42de-a91d-f92d033963fe,buy,143.697847,1127.04111,2026-03-23 03:07:57,2026-03-23 03:07:57
d99c9e97-9b69-472d-89b1-b91be0dad867,fe97294c-7c6a-42de-a91d-f92d033963fe,sell,87.02863,1136.67169,2026-03-23 20:45:02,2026-03-23 20:45:02
3aa1b962-9cb8-44b8-8281-c6df20178f8d,fe97294c-7c6a-42de-a91d-f92d033963fe,buy,114.87662,1092.191094,2026-03-29 00:17:54,2026-03-29 00:17:54
a9a7d529-8c51-4ef6-a4a9-85188b7ccfe4,fe97294c-7c6a-42de-a91d-f92d033963fe,buy,6.70767,1119.585662,2026-03-29 17:43:35,2026-03-29 17:43:35
b28fb60c-3536-44ec-9766-7c4432570e9b,bd1d5bd7-980d-480b-9f36-29eb8e51f30a,buy,81.769125,33.0,2026-03-29 04:52:01,2026-03-29 04:52:01
8a8869b2-0f01-47c5-9617-a439e5309be5,bd1d5bd7-980d-480b-9f36-29eb8e51f30a,sell,7.561961,32.134498,2026-03-29 14:06:11,2026-03-29 14:06:11
9b936cce-075d-4c9d-b022-ab9293fe67a9,bd1d5bd7-980d-480b-9f36-29eb8e51f30a,buy,75.530527,33.512249,2026-03-30 00:58:01,2026-03-30 00:58:01
6761a397-09ce-4ec1-aa78-2a9c0c08629d,bd1d5bd7-980d-480b-9f36-29eb8e51f30a,buy,140.773692,33.362065,2026-03-30 05:42:40,2026-03-30 05:42:40
402320ed-3e02-4baf-b6db-62f87ea0c0b6,93d78bc5-0f5d-41d6-9bf5-8aff71d66d9d,buy,54.396042,850.0,2026-03-19 23:09:20,2026-03-19 23:09:20
87d5b313-0059-4149-883d-c7d44e7d47e0,93d78bc5-0f5d-41d6-9bf5-8aff71d66d9d,sell,11.948704,786.385668,2026-03-21 09:28:56,2026-03-21 09:28:56
6d2048da-6997-45e9-92e9-05051dc7974b,93d78bc5-0f5d-41d6-9bf5-8aff71d66d9d,buy,47.857932,802.219861,2026-03-22 23:02:48,2026-03-22 23:02:48
a8a80c26-ce0f-400b-863d-adb858da9584,93d78bc5-0f5d-41d6-9bf5-8aff71d66d9d,buy,32.322859,781.475259,2026-03-27 01:03:37,2026-03-27 01:03:37
4d4d862e-81a4-43b3-bda3-9c34e82d0ada,93d78bc5-0f5d-41d6-9bf5-8aff71d66d9d,buy,121.992119,805.305582,2026-03-28 18:13:48,2026-03-28 18:13:48
20e28b83-f454-4169-8c88-2e152dbedc43,93d78bc5-0f5d-41d6-9bf5-8aff71d66d9d,buy,87.611695,846.161708,2026-03-30 10:14:07,2026-03-30 10:14:07
36b85bbc-04a7-41ea-aa73-a4d92a5b6fec,f48867d6-cb3c-4ec9-85d5-e9fbb0d642dd,buy,32.47495,1800.0,2026-03-23 05:43:25,2026-03-23 05:43:25
ee2f798a-b047-45c6-b069-89eb4110de05,f48867d6-cb3c-4ec9-85d5-e9fbb0d642dd,sell,10.254137,1809.619043,2026-03-23 10:32:35,2026-03-23 10:32:35
5f13c024-52e2-4aff-9335-440c1c7e6d60,f48867d6-cb3c-4ec9-85d5-e9fbb0d642dd,sell,7.072922,1978.961917,2026-03-24 07:27:04,2026-03-24 07:27:04
cba45c38-2c84-4265-95e1-041c24a19827,f48867d6-cb3c-4ec9-85d5-e9fbb0d642dd,buy,59.566941,1956.899858,2026-03-24 09:35:16,2026-03-24 09:35:16
01554f23-67fd-464f-bb09-b3dc716db034,f48867d6-cb3c-4ec9-85d5-e9fbb0d642dd,sell,3.550665,1896.978843,2026-03-25 08:12:16,2026-03-25 08:12:16
51655c14-fe27-4ad3-8eae-11475188f2d7,f48867d6-cb3c-4ec9-85d5-e9fbb0d642dd,buy,158.424964,1887.238328,2026-03-26 12:00:59,2026-03-26 12:00:59
98164eea-ba40-45f8-9e58-6c2f5841f097,f48867d6-cb3c-4ec9-85d5-e9fbb0d642dd,buy,170.122668,1994.431746,2026-03-26 12:12:50,2026-03-26 12:12:50
5e71f5a9-7c3d-4520-84a0-e8d03550bd62,f48867d6-cb3c-4ec9-85d5-e9fbb0d642dd,buy,166.44843,2082.642498,2026-03-26 21:16:17,2026-03-26 21:16:17
4cac9ec1-d14b-4afd-b1a3-035441ac805f,f48867d6-cb3c-4ec9-85d5-e9fbb0d642dd,buy,119.716853,1942.232286,2026-03-28 02:03:11,2026-03-28 02:03:11
fa65e1c8-d9cc-4865-8589-782fc50d506c,f48867d6-cb3c-4ec9-85d5-e9fbb0d642dd,sell,95.617034,2050.085321,2026-03-28 15:48:21,2026-03-28 15:48:21
87bda795-9357-4d54-8c3f-8b9c879460d8,f48867d6-cb3c-4ec9-85d5-e9fbb0d642dd,buy,78.084963,2169.949398,2026-03-29 05:40:56,2026-03-29 05:40:56
1cec2785-0779-4c48-96dd-948708753d25,f48867d6-cb3c-4ec9-85d5-e9fbb0d642dd,sell,151.400589,2050.560894,2026-03-29 06:44:27,2026-03-29 06:44:27
200a4e3a-e5f3-48dc-82e0-b064f2f99b19,f48867d6-cb3c-4ec9-85d5-e9fbb0d642dd,buy,187.768815,1925.501127,2026-03-29 17:56:21,2026-03-29 17:56:21
cd8e7605-a6e2-47e4-8d33-ca1a9e9b510a,f48867d6-cb3c-4ec9-85d5-e9fbb0d642dd,buy,128.486367,1825.24834,2026-03-30 18:14:45,2026-03-30 18:14:45
c1405f73-03fc-4ecb-a194-59632a2fdfbd,6e755249-3029-4cef-9ff7-601c747ff9c3,buy,7223.181343,6.5,2026-03-20 15:19:21,2026-03-20 15:19:21
9645caeb-9013-4d70-8eac-9adb14e1f6ff,6e755249-3029-4cef-9ff7-601c747ff9c3,buy,8715.7375,6.713163,2026-03-20 21:28:01,2026-03-20 21:28:01
4711f06c-39b1-4887-9b6b-c4566a7d8727,6e755249-3029-4cef-9ff7-601c747ff9c3,buy,2259.404643,6.871101,2026-03-21 07:47:41,2026-03-21 07:47:41
9ae9cecc-a53c-446d-8399-ac8274d77b7a,6e755249-3029-4cef-9ff7-601c747ff9c3,buy,4274.593934,6.214706,2026-03-22 09:41:46,2026-03-22 09:41:46
1095a208-3779-455f-9d69-10e31c7c4c6e,6e755249-3029-4cef-9ff7-601c747ff9c3,buy,7816.693033,6.385444,2026-03-23 10:57:33,2026-03-23 10:57:33
4e5d1733-87c5-4b02-b6cf-f5223c2d7362,6e755249-3029-4cef-9ff7-601c747ff9c3,buy,1270.872935,6.734076,2026-03-24 11:51:16,2026-03-24 11:51:16
44987851-9f91-40f7-9238-6816e2b13a55,6e755249-3029-4cef-9ff7-601c747ff9c3,buy,8391.105459,6.726613,2026-03-25 08:45:33,2026-03-25 08:45:33
f8ccb1d0-bc26-491f-967f-d85c72e56098,6e755249-3029-4cef-9ff7-601c747ff9c3,buy,2713.323875,6.858776,2026-03-27 20:33:16,2026-03-27 20:33:16
0d1d8669-a420-4933-b0be-b0e422214aee,6e755249-3029-4cef-9ff7-601c747ff9c3,buy,1716.046173,6.481063,2026-03-28 06:21:31,2026-03-28 06:21:31
e2f38539-0cd6-4ccc-aae5-13f1bdd6b033,6e755249-3029-4cef-9ff7-601c747ff9c3,sell,8845.673408,6.216373,2026-03-28 11:14:47,2026-03-28 11:14:47
6554c103-405a-45f9-a3fa-720b07493586,6e755249-3029-4cef-9ff7-601c747ff9c3,buy,3051.574551,5.894284,2026-03-29 13:22:35,2026-03-29 13:22:35
5d671747-5aac-468d-ac47-9cd3d7aa1ff7,92c1e865-ace4-4f25-ba7b-6c37816fffe2,buy,2.62303,55.0,2026-03-12 22:32:07,2026-03-12 22:32:07
776514a7-35ae-4aac-8994-305f6545dae0,92c1e865-ace4-4f25-ba7b-6c37816fffe2,sell,1.161432,53.055496,2026-03-15 17:12:57,2026-03-15 17:12:57
1af569a5-7806-4351-841c-d4a13d19398f,92c1e865-ace4-4f25-ba7b-6c37816fffe2,buy,182.669468,54.634188,2026-03-16 18:25:49,2026-03-16 18:25:49
8a281786-5d26-40ca-a332-b64b0d72409c,92c1e865-ace4-4f25-ba7b-6c37816fffe2,sell,28.048106,54.909086,2026-03-19 19:09:43,2026-03-19 19:09:43
c366d202-67eb-426c-9c68-8e17a7b8b7cf,92c1e865-ace4-4f25-ba7b-6c37816fffe2,buy,48.630594,52.258943,2026-03-20 20:19:18,2026-03-20 20:19:18
338b8886-6302-48c4-9492-1c8cdedbbbf5,92c1e865-ace4-4f25-ba7b-6c37816fffe2,buy,149.431177,53.801965,2026-03-23 20:52:42,2026-03-23 20:52:42
d6d58488-cf5a-4307-aa3a-11b509115ea9,92c1e865-ace4-4f25-ba7b-6c37816fffe2,sell,51.23385,51.339276,2026-03-24 06:32:16,2026-03-24 06:32:16
45b15751-067f-4918-b55b-e5ab93a0a74c,92c1e865-ace4-4f25-ba7b-6c37816fffe2,buy,57.008905,48.921609,2026-03-26 09:16:08,2026-03-26 09:16:08
cd52b06b-31a0-4405-8299-cd4b0cfc0f58,92c1e865-ace4-4f25-ba7b-6c37816fffe2,buy,93.826495,47.595543,2026-03-30 09:36:01,2026-03-30 09:36:01
c09b3881-df45-4510-94bf-04aee77b1f45,4ba08e56-3b49-43e0-9808-a03cb27c5dad,buy,196.048398,52.0,2026-03-13 15:42:30,2026-03-13 15:42:30
4f5b99bf-61e9-4fee-b902-083345a11485,4ba08e56-3b49-43e0-9808-a03cb27c5dad,sell,24.837691,54.598475,2026-03-16 14:51:21,2026-03-16 14:51:21
fe04bc73-a6b7-4aa8-8846-edc35ddfa425,4ba08e56-3b49-43e0-9808-a03cb27c5dad,buy,51.257579,55.753645,2026-03-17 06:51:14,2026-03-17 06:51:14
3db16339-117a-4505-a647-dd59cbb85d81,4ba08e56-3b49-43e0-9808-a03cb27c5dad,sell,27.371725,55.686825,2026-03-18 08:09:19,2026-03-18 08:09:19
a4a0d9b1-ee29-46d7-988b-44512515702d,4ba08e56-3b49-43e0-9808-a03cb27c5dad,buy,196.334786,59.860299,2026-03-19 23:59:12,2026-03-19 23:59:12
ed3c55c5-e565-4e79-89a3-bcd3fff347ed,4ba08e56-3b49-43e0-9808-a03cb27c5dad,sell,7.034344,61.272184,2026-03-21 15:51:59,2026-03-21 15:51:59
f9fbff62-875c-4279-ad95-3809cd0d41d4,4ba08e56-3b49-43e0-9808-a03cb27c5dad,buy,105.115687,63.650913,2026-03-23 14:38:35,2026-03-23 14:38:35
b2f13191-5efb-49bd-8b47-43af8798e46c,4ba08e56-3b49-43e0-9808-a03cb27c5dad,buy,138.158233,65.974173,2026-03-27 15:07:30,2026-03-27 15:07:30
eaf9af2a-7ebd-4f6b-aef7-4414bf8b4260,2f102aa4-de6f-4c11-85cb-a08fc14c5389,buy,1.529361,280000.0,2026-03-23 00:07:25,2026-03-23 00:07:25
47ad2dde-bfae-4643-a757-6e66914cc4c6,2f102aa4-de6f-4c11-85cb-a08fc14c5389,buy,1.978124,273038.589581,2026-03-23 08:33:51,2026-03-23 08:33:51
35d9a0ac-27bd-4ebf-8c03-0584a38f6bfd,2f102aa4-de6f-4c11-85cb-a08fc14c5389,buy,3.817739,264375.871519,2026-03-24 06:57:56,2026-03-24 06:57:56
f11b2b7a-bef4-4468-bc00-e43a1f156523,2f102aa4-de6f-4c11-85cb-a08fc14c5389,buy,2.417114,252190.910153,2026-03-25 07:44:46,2026-03-25 07:44:46
ce23ef14-6bbe-478d-9794-0c10abf74100,2f102aa4-de6f-4c11-85cb-a08fc14c5389,buy,0.914668,259371.660395,2026-03-27 08:20:29,2026-03-27 08:20:29
1a5056ba-3417-4726-a25e-ba4de5834cba,2f102aa4-de6f-4c11-85cb-a08fc14c5389,buy,2.20381,247411.170891,2026-03-27 12:22:32,2026-03-27 12:22:32
ea8a15a5-5b8d-49e8-be85-ee2b39c2d428,2f102aa4-de6f-4c11-85cb-a08fc14c5389,sell,2.642324,251455.203238,2026-03-28 13:42:29,2026-03-28 13:42:29
53aedbe9-904a-4a57-a8ec-d53540a5c6ef,2f102aa4-de6f-4c11-85cb-a08fc14c5389,buy,4.511162,259318.286918,2026-03-28 16:48:27,2026-03-28 16:48:27
0ed3798e-0aa7-4b8f-a83c-454af0d6246f,2f102aa4-de6f-4c11-85cb-a08fc14c5389,sell,3.830363,270469.137091,2026-03-28 19:54:00,2026-03-28 19:54:00
647a0a34-31f0-4c7c-ba02-3ec62b65fb2b,2f102aa4-de6f-4c11-85cb-a08fc14c5389,buy,3.957691,268129.828239,2026-03-29 00:07:23,2026-03-29 00:07:23
33392dc6-1582-428a-a160-3ee1e14eb824,2f102aa4-de6f-4c11-85cb-a08fc14c5389,buy,0.06165,240566.669512,2026-03-29 11:48:45,2026-03-29 11:48:45
3e8aaea5-7d8e-4ed3-a519-beef99880cc1,2f102aa4-de6f-4c11-85cb-a08fc14c5389,buy,3.723671,219590.779576,2026-03-29 23:41:25,2026-03-29 23:41:25
f2760895-7a9f-4530-a112-f4604c0179a3,2f102aa4-de6f-4c11-85cb-a08fc14c5389,buy,1.522201,233048.530028,2026-03-30 20:22:24,2026-03-30 20:22:24
7baea65d-60bd-45a1-afe6-a6c430ca6bb3,d96b4e72-6150-45b7-bc5d-b074083d8e96,buy,1.391258,0.9,2026-03-21 03:18:15,2026-03-21 03:18:15
a13e7332-c0ec-4995-82d1-3937d370409b,d96b4e72-6150-45b7-bc5d-b074083d8e96,buy,0.161273,0.897367,2026-03-24 18:24:54,2026-03-24 18:24:54
5ff56870-f218-4ad1-aeea-25b4aee8e372,d96b4e72-6150-45b7-bc5d-b074083d8e96,buy,1.976795,0.845369,2026-03-29 19:22:30,2026-03-29 19:22:30
51f03e01-20be-4fe6-b929-c0193d760b04,d7a599d0-09f3-4981-8390-47213a89efbe,buy,135.147908,1000.0,2026-03-15 04:11:35,2026-03-15 04:11:35
dcf8b760-893b-4394-9f4d-5a2fe7762700,d7a599d0-09f3-4981-8390-47213a89efbe,buy,4.737087,1044.074613,2026-03-16 12:06:35,2026-03-16 12:06:35
f388ce78-61d4-47d5-8348-48a53ef2c6b0,d7a599d0-09f3-4981-8390-47213a89efbe,buy,77.67891,997.328687,2026-03-16 15:27:37,2026-03-16 15:27:37
8b4dea8d-5e6f-4dff-a4ad-3949a71005dc,d7a599d0-09f3-4981-8390-47213a89efbe,buy,126.963924,934.090443,2026-03-17 04:52:11,2026-03-17 04:52:11
b7184d24-9d2c-43da-827e-70d5ba0d7c6c,d7a599d0-09f3-4981-8390-47213a89efbe,buy,85.836953,911.306812,2026-03-18 03:15:27,2026-03-18 03:15:27
cacd33c6-9714-4cc1-9947-a311aeeea531,d7a599d0-09f3-4981-8390-47213a89efbe,buy,8.846315,841.962078,2026-03-20 23:20:36,2026-03-20 23:20:36
e9e9111c-88d4-48ee-9be1-99b778a50995,d7a599d0-09f3-4981-8390-47213a89efbe,sell,120.620792,788.351245,2026-03-22 04:00:59,2026-03-22 04:00:59
f40ec748-5a74-442e-81cf-032201c7974e,d7a599d0-09f3-4981-8390-47213a89efbe,sell,30.782238,743.678267,2026-03-23 05:32:07,2026-03-23 05:32:07
eef07620-0ebf-431a-b687-c3c68ef089e4,d7a599d0-09f3-4981-8390-47213a89efbe,sell,46.177247,759.140812,2026-03-25 06:55:38,2026-03-25 06:55:38
fe5c1ccb-c24f-4936-8a09-4ba16c9401cf,d7a599d0-09f3-4981-8390-47213a89efbe,sell,2.747013,750.18867,2026-03-27 03:04:57,2026-03-27 03:04:57
4582b008-02a6-4f12-a26d-1ba9c8441ef6,d7a599d0-09f3-4981-8390-47213a89efbe,buy,190.627761,756.731548,2026-03-29 18:33:32,2026-03-29 18:33:32
f8a994cc-1f89-4e4f-bc08-104e9d3cdd6a,d7a599d0-09f3-4981-8390-47213a89efbe,sell,127.815594,757.111479,2026-03-29 20:15:28,2026-03-29 20:15:28
6d011b76-cb19-42eb-8373-463dffaeddba,0f4b861e-960c-4f1c-a3b0-c1d3d722451c,buy,79.353907,1400.0,2026-03-28 06:47:10,2026-03-28 06:47:10
34c5fa1f-9746-44f1-b180-36502f2c8953,0f4b861e-960c-4f1c-a3b0-c1d3d722451c,buy,83.419651,1385.332823,2026-03-28 10:35:13,2026-03-28 10:35:13
9d18d2f6-01b9-41de-a76c-a4fc40c1f184,0f4b861e-960c-4f1c-a3b0-c1d3d722451c,sell,54.73746,1279.890842,2026-03-28 12:42:38,2026-03-28 12:42:38
3076922f-e190-4773-834b-f57164e5fa0c,0f4b861e-960c-4f1c-a3b0-c1d3d722451c,buy,115.481124,1278.34758,2026-03-29 06:22:57,2026-03-29 06:22:57
3b951f07-a64d-463d-a826-aa6d58ea13af,0f4b861e-960c-4f1c-a3b0-c1d3d722451c,sell,80.182303,1244.477056,2026-03-29 06:48:47,2026-03-29 06:48:47
7068fdc7-7e53-4a1d-a26d-ebf956acb1bd,0f4b861e-960c-4f1c-a3b0-c1d3d722451c,buy,146.540176,1246.439093,2026-03-29 08:41:59,2026-03-29 08:41:59
8bd1b2ea-fc2c-431d-8fae-762ed368a0d9,0f4b861e-960c-4f1c-a3b0-c1d3d722451c,buy,3.764071,1283.23758,2026-03-29 09:39:14,2026-03-29 09:39:14
c88fb473-a91e-4364-9670-c17508859fad,0f4b861e-960c-4f1c-a3b0-c1d3d722451c,buy,62.077169,1225.665787,2026-03-29 10:58:47,2026-03-29 10:58:47
068381e5-34dc-4e2d-918a-65f7bbe4ab2f,0f4b861e-960c-4f1c-a3b0-c1d3d722451c,buy,187.635613,1327.615335,2026-03-29 13:39:59,2026-03-29 13:39:59
47d5bfe9-f7ac-48aa-a9b7-12117ecd1a0d,0f4b861e-960c-4f1c-a3b0-c1d3d722451c,sell,177.661178,1241.545009,2026-03-29 23:27:07,2026-03-29 23:27:07
6baf8bad-f369-4130-ad7b-26d125e2d05a,0f4b861e-960c-4f1c-a3b0-c1d3d722451c,buy,128.049677,1170.085524,2026-03-30 11:02:24,2026-03-30 11:02:24
6df8964a-5859-4fc4-9b2c-8568fced62f3,0f4b861e-960c-4f1c-a3b0-c1d3d722451c,buy,28.970152,1228.884903,2026-03-30 11:17:10,2026-03-30 11:17:10
b5df339d-65f5-4112-b0f5-aa5d49618a97,0f4b861e-960c-4f1c-a3b0-c1d3d722451c,buy,199.833646,1236.656019,2026-03-30 13:34:30,2026-03-30 13:34:30
f57fd0ec-6535-44da-a845-e9e01ef550b4,0f4b861e-960c-4f1c-a3b0-c1d3d722451c,buy,178.749048,1234.881246,2026-03-30 18:47:14,2026-03-30 18:47:14
417553ae-91be-4dc4-86ec-894f538869ab,0f4b861e-960c-4f1c-a3b0-c1d3d722451c,buy,86.46817,1278.266387,2026-03-30 23:04:28,2026-03-30 23:04:28
ae403d98-1113-4b3f-9bb4-4b875182beb9,b09ef6cf-5a77-4285-be12-3c8dbfddd67b,buy,99.804726,1800.0,2026-03-19 06:10:31,2026-03-19 06:10:31
37bffcf5-462d-4dfb-b5b1-b4eb30d1044b,b09ef6cf-5a77-4285-be12-3c8dbfddd67b,sell,5.139956,1895.38757,2026-03-19 20:20:48,2026-03-19 20:20:48
4a94a39e-9ec3-4c27-8e90-1528c7a16d11,b09ef6cf-5a77-4285-be12-3c8dbfddd67b,sell,37.239842,1705.265254,2026-03-20 18:42:53,2026-03-20 18:42:53
094a1cf4-09f2-4512-8eb9-3ecf117b3321,b09ef6cf-5a77-4285-be12-3c8dbfddd67b,sell,8.862732,1638.322149,2026-03-22 04:42:46,2026-03-22 04:42:46
24e779dc-a7ee-4281-84a1-46d7128678c2,b09ef6cf-5a77-4285-be12-3c8dbfddd67b,sell,19.510548,1740.160255,2026-03-22 05:05:06,2026-03-22 05:05:06
862e0856-a42e-49ac-8996-0bbff102f667,b09ef6cf-5a77-4285-be12-3c8dbfddd67b,sell,4.311984,1736.814344,2026-03-23 02:25:30,2026-03-23 02:25:30
861bfdb3-b0e5-404a-a7e0-024dc4fe5809,b09ef6cf-5a77-4285-be12-3c8dbfddd67b,sell,9.807283,1780.477213,2026-03-24 07:38:27,2026-03-24 07:38:27
2d762d16-822e-4b8a-8c80-b044be41f052,b09ef6cf-5a77-4285-be12-3c8dbfddd67b,buy,55.3686,1654.425215,2026-03-24 19:22:19,2026-03-24 19:22:19
c6831dc9-21db-4829-ab26-1bcadc20be19,b09ef6cf-5a77-4285-be12-3c8dbfddd67b,buy,174.019197,1530.338381,2026-03-25 06:48:25,2026-03-25 06:48:25
c9aae7c8-0e9b-47aa-8ca3-aa4cb4cf07c0,b09ef6cf-5a77-4285-be12-3c8dbfddd67b,buy,75.486492,1426.242193,2026-03-25 08:20:39,2026-03-25 08:20:39
f2b82f69-85d2-4961-9cab-90974f4335ff,b09ef6cf-5a77-4285-be12-3c8dbfddd67b,sell,141.581289,1472.060793,2026-03-27 23:38:05,2026-03-27 23:38:05
6e199a2f-5437-4591-8b91-d3d51c4731fd,b09ef6cf-5a77-4285-be12-3c8dbfddd67b,buy,52.826844,1357.058033,2026-03-28 13:45:05,2026-03-28 13:45:05
db6444d1-b940-4c8b-be8d-d5b069ec7465,b09ef6cf-5a77-4285-be12-3c8dbfddd67b,sell,77.918026,1334.790394,2026-03-29 01:02:02,2026-03-29 01:02:02
6aedcd9d-5d6b-4874-bf1a-3cd3a88e5ff4,b09ef6cf-5a77-4285-be12-3c8dbfddd67b,buy,54.617577,1361.374876,2026-03-30 09:10:31,2026-03-30 09:10:31
d5bf6fb0-0071-4d77-ba29-8e77e76c2bc7,b09ef6cf-5a77-4285-be12-3c8dbfddd67b,sell,9.032535,1287.670604,2026-03-30 10:51:05,2026-03-30 10:51:05
fe4dacd7-53d2-4249-89ef-3d9c315672a7,15403154-9039-44d2-954c-0e7032b6c81e,buy,26.414776,12.0,2026-03-13 07:45:21,2026-03-13 07:45:21
e8cff213-2dd5-4f3c-9b4a-23d4fe7c8db0,15403154-9039-44d2-954c-0e7032b6c81e,buy,64.762999,11.820983,2026-03-13 15:17:34,2026-03-13 15:17:34
05462fd4-ab0f-4550-8b43-bc5e4f1921db,15403154-9039-44d2-954c-0e7032b6c81e,buy,13.175099,11.610047,2026-03-16 07:17:59,2026-03-16 07:17:59
5bf0c046-136b-4f76-9cdb-6c27d9f0707e,15403154-9039-44d2-954c-0e7032b6c81e,sell,40.898529,11.611603,2026-03-19 11:10:40,2026-03-19 11:10:40
a9b7269d-6d23-40d8-8823-8dae97d793d9,15403154-9039-44d2-954c-0e7032b6c81e,sell,7.474349,11.632926,2026-03-21 10:56:03,2026-03-21 10:56:03
02808275-e705-4846-9147-40e44b8de55a,15403154-9039-44d2-954c-0e7032b6c81e,buy,186.883516,12.055656,2026-03-22 00:40:05,2026-03-22 00:40:05
3e7b9bf9-ad11-4131-a078-79f85a0fb6f6,15403154-9039-44d2-954c-0e7032b6c81e,buy,94.96251,12.46105,2026-03-25 08:47:20,2026-03-25 08:47:20
3ef92d85-51a7-4f9f-ab7f-2d3d908a9f71,15403154-9039-44d2-954c-0e7032b6c81e,buy,4.003403,12.201914,2026-03-26 03:38:37,2026-03-26 03:38:37
fa2bab07-0c04-44fc-8a99-da10692b8026,15403154-9039-44d2-954c-0e7032b6c81e,sell,117.313474,12.444481,2026-03-26 05:26:54,2026-03-26 05:26:54
23a99584-f7f8-42c3-ae18-fcb571a7ab1e,15403154-9039-44d2-954c-0e7032b6c81e,buy,169.97732,12.519909,2026-03-26 15:33:15,2026-03-26 15:33:15
c1d406a9-f72a-487a-90fe-8a35d071899f,15403154-9039-44d2-954c-0e7032b6c81e,buy,55.041791,11.648349,2026-03-28 12:36:23,2026-03-28 12:36:23
7a846c7d-8c50-4a89-b1e8-51ef15554b3e,15403154-9039-44d2-954c-0e7032b6c81e,sell,126.857595,11.529633,2026-03-29 17:18:53,2026-03-29 17:18:53
c379c22a-6ceb-4601-96bb-17c4b8a408a6,15403154-9039-44d2-954c-0e7032b6c81e,sell,120.614177,12.395596,2026-03-29 23:41:53,2026-03-29 23:41:53
b7dac8a2-a8fd-41db-9210-925041d85165,cc987e9e-7735-4961-88c6-faf4cbf901a6,buy,145.240368,33.0,2026-03-23 00:43:10,2026-03-23 00:43:10
2e246c3b-d3b3-49b9-ae65-df28dbb118c2,cc987e9e-7735-4961-88c6-faf4cbf901a6,buy,30.386001,32.163231,2026-03-23 20:13:23,2026-03-23 20:13:23
4dbf54cd-a4cc-4cee-addd-682cd55bb8c2,cc987e9e-7735-4961-88c6-faf4cbf901a6,buy,121.792924,29.22853,2026-03-23 22:11:43,2026-03-23 22:11:43
53918e05-ddf7-4bb6-aa18-23ae473f165a,ce2f9b60-747a-48cd-bba3-b1f36c85d072,buy,157.257271,62.0,2026-03-26 07:59:14,2026-03-26 07:59:14
